EventCode,GTPVersion,Description,InformationElement,MessageType
288024,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Note MS GPRS Present Request
288025,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Note MS GPRS Present Response
288026,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288030,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Identification Request
288031,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Identification Response
288032,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,SGSN Context Request
288033,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,SGSN Context Response
288034,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,SGSN Context Acknowledge
288035,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Forward Relocation Request
288036,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Forward Relocation Response
288037,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Forward Relocation Complete
288038,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Relocation Cancel Request
288039,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Relocation Cancel Response
28803a,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Forward SRNS Context
28803b,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Forward Relocation Complete Acknowledge
28803c,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Forward SRNS Context Acknowledge
28803d,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,UE Registration Query Request
28803e,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,UE Registration Query Response
28803f,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288046,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,RAN Information Relay
288047,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288060,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Notification Request
288061,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Notification Response
288062,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Notification Reject Request
288063,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Notification Reject Response
288064,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Create MBMS Context Request
288065,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Create MBMS Context Response
288066,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Update MBMS Context Request
288067,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Update MBMS Context Response
288068,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Delete MBMS Context Request
288069,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Delete MBMS Context Response
28806a,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288070,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Registration Request
288071,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Registration Response
288072,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS De-Registration Request
288073,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS De-Registration Response
288074,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Session Start Request
288075,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Session Start Response
288076,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Session Stop Request
288077,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Session Stop Response
288078,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Session Update Request
288079,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MBMS Session Update Response
28807a,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288080,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MS Info Change Notification Request
288081,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,MS Info Change Notification Response
288082,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
2880f0,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Data Record Transfer Request
2880f1,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,Data Record Transfer Response
2880f2,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,For future use. Shall not be sent. If received shall be treated as an Unknown message.
2880fe,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,End Marker
2880ff,GTPv1,Missing mandatory IE in GTPv1 message,End User Address,G-PDU
288100,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
288101,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Echo Request
288102,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Echo Response
288103,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Version Not Supported
288104,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Node Alive Request
288105,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Node Alive Response
288106,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Redirection Request
288107,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Redirection Response
288108,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288110,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Create PDP Context Request
288111,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Create PDP Context Response
288112,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Update PDP Context Request
288113,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Update PDP Context Response
288114,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Delete PDP Context Request
288115,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Delete PDP Context Response
288116,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Initiate PDP Context Activation Request
288117,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Initiate PDP Context Activation Response
288118,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28811a,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Error Indication
28811b,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,PDU Notification Request
28811c,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,PDU Notification Response
28811d,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,PDU Notification Reject Request
28811e,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,PDU Notification Reject Response
28811f,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Supported Extension Headers Notification
288120,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Send Routeing Information for GPRS Request
288121,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Send Routeing Information for GPRS Response
288122,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Failure Report Request
288123,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Failure Report Response
288124,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Note MS GPRS Present Request
288125,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Note MS GPRS Present Response
288126,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288130,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Identification Request
288131,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Identification Response
288132,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,SGSN Context Request
288133,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,SGSN Context Response
288134,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,SGSN Context Acknowledge
288135,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Forward Relocation Request
288136,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Forward Relocation Response
288137,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Forward Relocation Complete
288138,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Relocation Cancel Request
288139,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Relocation Cancel Response
28813a,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Forward SRNS Context
28813b,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Forward Relocation Complete Acknowledge
28813c,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Forward SRNS Context Acknowledge
28813d,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,UE Registration Query Request
28813e,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,UE Registration Query Response
28813f,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288146,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,RAN Information Relay
288147,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288160,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Notification Request
288161,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Notification Response
288162,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Notification Reject Request
288163,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Notification Reject Response
288164,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Create MBMS Context Request
288165,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Create MBMS Context Response
288166,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Update MBMS Context Request
288167,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Update MBMS Context Response
288168,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Delete MBMS Context Request
288169,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Delete MBMS Context Response
28816a,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288170,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Registration Request
288171,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Registration Response
288172,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS De-Registration Request
288173,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS De-Registration Response
288174,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Session Start Request
288175,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Session Start Response
288176,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Session Stop Request
288177,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Session Stop Response
288178,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Session Update Request
288179,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MBMS Session Update Response
28817a,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288180,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MS Info Change Notification Request
288181,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,MS Info Change Notification Response
288182,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
2881f0,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Data Record Transfer Request
2881f1,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,Data Record Transfer Response
2881f2,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
2881fe,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,End Marker
2881ff,GTPv1,Missing mandatory IE in GTPv1 message,MM Context,G-PDU
288200,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
288201,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Echo Request
288202,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Echo Response
288203,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Version Not Supported
288204,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Node Alive Request
288205,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Node Alive Response
288206,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Redirection Request
288207,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Redirection Response
288208,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
288210,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Create PDP Context Request
288211,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Create PDP Context Response
288212,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Update PDP Context Request
288213,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Update PDP Context Response
288214,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Delete PDP Context Request
288215,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Delete PDP Context Response
288216,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Initiate PDP Context Activation Request
288217,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Initiate PDP Context Activation Response
288218,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28821a,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,Error Indication
28821b,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,PDU Notification Request
28821c,GTPv1,Missing mandatory IE in GTPv1 message,PDP Context,PDU Notification Response
