EventCode,GTPVersion,Description,InformationElement,MessageType
230314,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Delete PDP Context Request
230315,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Delete PDP Context Response
230316,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Initiate PDP Context Activation Request
230317,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Initiate PDP Context Activation Response
230318,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23031a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Error Indication
23031b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),PDU Notification Request
23031c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),PDU Notification Response
23031d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),PDU Notification Reject Request
23031e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),PDU Notification Reject Response
23031f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Supported Extension Headers Notification
230320,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Send Routeing Information for GPRS Request
230321,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Send Routeing Information for GPRS Response
230322,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Failure Report Request
230323,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Failure Report Response
230324,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Note MS GPRS Present Request
230325,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Note MS GPRS Present Response
230326,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230330,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Identification Request
230331,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Identification Response
230332,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),SGSN Context Request
230333,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),SGSN Context Response
230334,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),SGSN Context Acknowledge
230335,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Forward Relocation Request
230336,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Forward Relocation Response
230337,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Forward Relocation Complete
230338,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Relocation Cancel Request
230339,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Relocation Cancel Response
23033a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Forward SRNS Context
23033b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Forward Relocation Complete Acknowledge
23033c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Forward SRNS Context Acknowledge
23033d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),UE Registration Query Request
23033e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),UE Registration Query Response
23033f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230346,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),RAN Information Relay
230347,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230360,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Notification Request
230361,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Notification Response
230362,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Notification Reject Request
230363,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Notification Reject Response
230364,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Create MBMS Context Request
230365,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Create MBMS Context Response
230366,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Update MBMS Context Request
230367,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Update MBMS Context Response
230368,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Delete MBMS Context Request
230369,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Delete MBMS Context Response
23036a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230370,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Registration Request
230371,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Registration Response
230372,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS De-Registration Request
230373,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS De-Registration Response
230374,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Session Start Request
230375,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Session Start Response
230376,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Session Stop Request
230377,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Session Stop Response
230378,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Session Update Request
230379,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MBMS Session Update Response
23037a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230380,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MS Info Change Notification Request
230381,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),MS Info Change Notification Response
230382,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2303f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Data Record Transfer Request
2303f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),Data Record Transfer Response
2303f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
2303fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),End Marker
2303ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Routeing Area Identity (RAI),G-PDU
230400,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
230401,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Echo Request
230402,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Echo Response
230403,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Version Not Supported
230404,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Node Alive Request
230405,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Node Alive Response
230406,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Redirection Request
230407,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Redirection Response
230408,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230410,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Create PDP Context Request
230411,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Create PDP Context Response
230412,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Update PDP Context Request
230413,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Update PDP Context Response
230414,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Delete PDP Context Request
230415,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Delete PDP Context Response
230416,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Initiate PDP Context Activation Request
230417,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Initiate PDP Context Activation Response
230418,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
23041a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Error Indication
23041b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),PDU Notification Request
23041c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),PDU Notification Response
23041d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),PDU Notification Reject Request
23041e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),PDU Notification Reject Response
23041f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Supported Extension Headers Notification
230420,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Send Routeing Information for GPRS Request
230421,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Send Routeing Information for GPRS Response
230422,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Failure Report Request
230423,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Failure Report Response
230424,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Note MS GPRS Present Request
230425,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Note MS GPRS Present Response
230426,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230430,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Identification Request
230431,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Identification Response
230432,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),SGSN Context Request
230433,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),SGSN Context Response
230434,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),SGSN Context Acknowledge
230435,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Forward Relocation Request
230436,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Forward Relocation Response
230437,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Forward Relocation Complete
230438,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Relocation Cancel Request
230439,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Relocation Cancel Response
23043a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Forward SRNS Context
23043b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Forward Relocation Complete Acknowledge
23043c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),Forward SRNS Context Acknowledge
23043d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),UE Registration Query Request
23043e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),UE Registration Query Response
23043f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
230446,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),RAN Information Relay
230447,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Temporary Logical Link Identity (TLLI),For future use. Shall not be sent. If received shall be treated as an Unknown message.
